VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJYGDEF1M,Whatcom,Sumas,WA,98295,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,185964334,POINT (-122.26024 48.99634),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1FADP5CU4G,Whatcom,Sumas,WA,98295,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,42,478446209,POINT (-122.26024 48.99634),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
5YJ3E1EB1N,Whatcom,Sumas,WA,98295,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,194939244,POINT (-122.26024 48.99634),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1G1FY6S05K,Stevens,Springdale,WA,99173,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,7,475356598,POINT (-117.74368 48.05388),NO KNOWN ELECTRIC UTILITY SERVICE,53065951100
5YJ3E1EB1M,Stevens,Springdale,WA,99173,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,7,150310681,POINT (-117.74368 48.05388),AVISTA CORP,53065951100
1G1RA6E47D,Stevens,Springdale,WA,99173,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,7,132370857,POINT (-117.74368 48.05388),AVISTA CORP,53065951100
5YJ3E1EC0M,Spokane,Spokane,WA,99202,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,203383729,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
5YJSA1CN1C,Spokane,Spokane,WA,99202,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,3,208282602,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
WP1AE2AY2K,Spokane,Spokane,WA,99202,2019,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,3,144373400,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
5YJSA1DP8D,Spokane,Spokane,WA,99202,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,3,109753514,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FY6S06K,Spokane,Spokane,WA,99202,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,3,198202161,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
JN1AZ0CP7B,Spokane,Spokane,WA,99202,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,3,200028643,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
3FMTK1SS2P,Spokane,Spokane,WA,99202,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,252486958,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
3FMTK1SS4P,Spokane,Spokane,WA,99202,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,255166355,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FW6S07N,Spokane,Spokane,WA,99202,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,213554008,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1FTVW1EL9N,Spokane,Spokane,WA,99202,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,227435078,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
3FMTK2SU2N,Spokane,Spokane,WA,99202,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,228445374,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FW6S0XP,Spokane,Spokane,WA,99202,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,236378271,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FW6S02N,Spokane,Spokane,WA,99202,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,209179365,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1FTVW1EL7N,Spokane,Spokane,WA,99202,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,229791726,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
5YJYGDEE4M,Spokane,Spokane,WA,99202,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,150205373,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FW6S02N,Spokane,Spokane,WA,99202,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,209064677,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FW6S07P,Spokane,Spokane,WA,99202,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,236281419,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
3FMTK1SS2P,Spokane,Spokane,WA,99202,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,249897630,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
5YJXCAE2XK,Spokane,Spokane,WA,99202,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,3,316299420,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FW6S05N,Spokane,Spokane,WA,99202,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,215029818,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
5YJYGDEE1M,Spokane,Spokane,WA,99202,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,148626390,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FW6S00N,Spokane,Spokane,WA,99202,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,211115649,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FZ6S03L,Spokane,Spokane,WA,99202,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,3,131568489,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
5YJYGDEE6L,Spokane,Spokane,WA,99202,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,3,111697589,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
7SAYGDEE6P,Spokane,Spokane,WA,99202,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,241722638,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FZ6S0XM,Spokane,Spokane,WA,99202,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,150086247,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
JTDKARFP3K,Spokane,Spokane,WA,99202,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,3,176558154,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
KNAGV4LD8H,Spokane,Spokane,WA,99202,2017,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,3,207037778,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
5YJ3E1EB4M,Spokane,Spokane,WA,99202,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,167370899,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
7FCTGAAA8P,Spokane,Spokane,WA,99202,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,236391039,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1FY6S06K,Spokane,Spokane,WA,99202,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,3,241456372,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
JTDKARFP3K,Spokane,Spokane,WA,99202,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,3,203683175,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1FTBW9CK7P,Spokane,Spokane,WA,99202,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,244318014,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1G1RA6S5XJ,Spokane,Spokane,WA,99202,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,3,315440779,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1N4AZ0CP3F,Spokane,Spokane,WA,99202,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,3,145544941,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
1FTBW3XKXP,Spokane,Spokane,WA,99202,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,236004940,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
7SAYGAEEXP,Spokane,Spokane,WA,99202,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,233466628,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
WP1AH2AY6N,Spokane,Spokane,WA,99202,2022,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,3,196646551,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
WP1AE2A22G,Spokane,Spokane,WA,99202,2016,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,3,244688643,POINT (-117.383045 47.661935),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014500
5YJ3E1EB7N,Spokane,Spokane,WA,99202,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,207121274,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500
5YJ3E1EB4M,Spokane,Spokane,WA,99217,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,176178467,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
2C4RC1L76N,Spokane,Spokane,WA,99217,2022,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,3,241370230,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
5YJ3E1EB5N,Spokane,Spokane,WA,99217,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,187428447,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
3FA6P0SU3H,Spokane,Spokane,WA,99217,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,3,148927579,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
JN1AZ0CP9C,Spokane,Spokane,WA,99217,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,3,137730225,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
1FADP3R42F,Spokane,Spokane,WA,99217,2015,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,3,267476268,POINT (-117.35609 47.68401),MODERN ELECTRIC WATER COMPANY,53063014400
JA4T5UA98P,Spokane,Spokane,WA,99217,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,3,227450961,POINT (-117.35609 47.68401),MODERN ELECTRIC WATER COMPANY,53063014400
5YJ3E1EB7K,Spokane,Spokane,WA,99217,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,3,211149410,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
5YJXCBE40L,Spokane,Spokane,WA,99217,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,3,6277246,POINT (-117.35609 47.68401),MODERN ELECTRIC WATER COMPANY,53063014400
5YJ3E1EC2P,Spokane,Spokane,WA,99217,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,228558767,POINT (-117.35609 47.68401),MODERN ELECTRIC WATER COMPANY,53063014400
7SAYGDEE5N,Spokane,Spokane,WA,99217,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,193923432,POINT (-117.35609 47.68401),MODERN ELECTRIC WATER COMPANY,53063014400
JA4T5VA90P,Spokane,Spokane,WA,99217,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,3,229828266,POINT (-117.35609 47.68401),MODERN ELECTRIC WATER COMPANY,53063014400
1N4BZ0CP9H,Spokane,Spokane,WA,99217,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,3,270689345,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
JN1AZ0CP9B,Spokane,Spokane,WA,99217,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,3,261124146,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
KNDCD3LDXJ,Spokane,Spokane,WA,99217,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,3,295740476,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014400
JHMZC5F18L,Spokane,Spangle,WA,99031,2020,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,9,170457997,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014300
5YJXCAE25G,Spokane,Spangle,WA,99031,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,9,208528015,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014300
5YJYGDEE7M,Spokane,Spangle,WA,99031,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,151196566,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014300
7SAYGDEF4N,Spokane,Spangle,WA,99031,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,212241018,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014300
JA4T5VA98P,Spokane,Spangle,WA,99031,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,240258602,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014300
1N4AZ0CP8G,Spokane,Spangle,WA,99031,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,9,114752025,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014300
JHMZC5F18K,Spokane,Spangle,WA,99031,2019,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,9,149090063,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
5YJ3E1EBXN,Spokane,Spangle,WA,99031,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,212206984,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
1G1RB6E40F,Spokane,Spangle,WA,99031,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,191881091,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
7SAYGAEEXP,Spokane,Spangle,WA,99004,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,241449652,POINT (-117.57579 47.492775),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
7SAYGDEE1P,Spokane,Spangle,WA,99031,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,244267579,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
JA4T5VA99P,Spokane,Spangle,WA,99031,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,232904969,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
7SAYGAEE7N,Spokane,Spokane,WA,99224,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,197571356,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
5YJ3E1EB2L,Spokane,Spokane,WA,99224,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,9,8967584,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
1N4CZ1CV0P,Spokane,Spokane,WA,99031,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,237791438,POINT (-117.37668 47.42844),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
5YJ3E1EB2L,Spokane,Spokane,WA,99224,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,9,4813602,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014200
3FA6P0PU2D,Spokane,Spokane,WA,99004,2013,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,6,138113671,POINT (-117.57579 47.492775),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
5YJ3E1EA1M,Spokane,Spokane,WA,99224,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,180521295,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
5YJ3E1EB6N,Spokane,Spokane,WA,99224,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,218981318,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700
KM8KNDAF8P,Spokane,Spokane,WA,99224,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,249754592,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700
5YJSA1E57N,Spokane,Spokane,WA,99224,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,221081689,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700
1N4BZ1CP2K,Spokane,Spokane,WA,99224,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,6,4873214,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700
1G1FX6S03H,Spokane,Spokane,WA,99224,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,6,350058768,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700
1N4BZ0CP9H,Spokane,Spokane,WA,99224,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,6,107491345,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700
KNDC3DLC1P,Spokane,Spokane,WA,99224,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,252153184,POINT (-117.460225 47.64927),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013700
