VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
JTMEB3FV4M,Walla Walla,Walla Walla,WA,99362,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,16,187620681,POINT (-118.34332 46.063985),PACIFICORP,53071920701
5YJYGDEE3L,Walla Walla,Walla Walla,WA,99362,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,16,118012387,POINT (-118.34332 46.063985),PACIFICORP,53071920701
JTMAB3FV7M,Walla Walla,Walla Walla,WA,99362,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,16,171280399,POINT (-118.34332 46.063985),PACIFICORP,53071920701
1G1FX6S03H,Walla Walla,Walla Walla,WA,99362,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,16,182439449,POINT (-118.34332 46.063985),PACIFICORP,53071920701
2C4RC1N75J,Walla Walla,Walla Walla,WA,99362,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,16,213390992,POINT (-118.34332 46.063985),PACIFICORP,53071920701
5YJYGDEE0M,Walla Walla,Walla Walla,WA,99362,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,168490759,POINT (-118.34332 46.063985),PACIFICORP,53071920701
1N4AZ1BV3N,Walla Walla,Walla Walla,WA,99362,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,207621725,POINT (-118.34332 46.063985),PACIFICORP,53071920701
1N4AZ0CP5F,Walla Walla,Walla Walla,WA,99362,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,16,185337113,POINT (-118.34332 46.063985),PACIFICORP,53071920701
KM8S7DA2XN,Walla Walla,Walla Walla,WA,99362,2022,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,0,16,186740298,POINT (-118.34332 46.063985),PACIFICORP,53071920701
7SAYGDEE8P,Walla Walla,Walla Walla,WA,99362,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,240038284,POINT (-118.34332 46.063985),PACIFICORP,53071920701
KM8KNDAF2P,Walla Walla,Walla Walla,WA,99362,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,257271101,POINT (-118.34332 46.063985),PACIFICORP,53071920600
WVGDMPE27M,Walla Walla,Walla Walla,WA,99362,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,151119398,POINT (-118.34332 46.063985),PACIFICORP,53071920600
JTMAB3FV5M,Walla Walla,Walla Walla,WA,99362,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,16,186730008,POINT (-118.34332 46.063985),PACIFICORP,53071920600
LPSED3KAXN,Walla Walla,Walla Walla,WA,99362,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,197329520,POINT (-118.34332 46.063985),PACIFICORP,53071920600
1FT6W1EV0N,Walla Walla,Walla Walla,WA,99362,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,251832101,POINT (-118.34332 46.063985),PACIFICORP,53071920600
JN1AZ0CP2B,Walla Walla,Walla Walla,WA,99362,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,16,252536665,POINT (-118.34332 46.063985),PACIFICORP,53071920600
1N4BZ1BV1N,Walla Walla,Walla Walla,WA,99362,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,193618568,POINT (-118.34332 46.063985),PACIFICORP,53071920600
YV4ED3URXM,Walla Walla,Walla Walla,WA,99362,2021,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,251392515,POINT (-118.34332 46.063985),PACIFICORP,53071920600
1N4AZ0CP4F,Walla Walla,Walla Walla,WA,99362,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,16,233889715,POINT (-118.34332 46.063985),PACIFICORP,53071920600
3FMTK3SU2N,Walla Walla,Walla Walla,WA,99362,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,214802178,POINT (-118.34332 46.063985),PACIFICORP,53071920600
1N4BZ1BV7N,Walla Walla,Walla Walla,WA,99362,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,192537019,POINT (-118.34332 46.063985),PACIFICORP,53071920600
1G1RC6S5XH,Walla Walla,Walla Walla,WA,99362,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,16,142761706,POINT (-118.34332 46.063985),PACIFICORP,53071920600
5YJ3E1EBXM,Walla Walla,Walla Walla,WA,99362,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,172711493,POINT (-118.34332 46.063985),PACIFICORP,53071920600
1N4BZ0CP3G,Walla Walla,Walla Walla,WA,99362,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,16,223853178,POINT (-118.34332 46.063985),PACIFICORP,53071920600
5YJYGDEF8L,Walla Walla,Walla Walla,WA,99362,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,16,195552101,POINT (-118.34332 46.063985),PACIFICORP,53071920600
5YJ3E1EB3J,Walla Walla,Walla Walla,WA,99362,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,16,345260926,POINT (-118.34332 46.063985),PACIFICORP,53071920600
1G1RC6S59K,Walla Walla,Walla Walla,WA,99362,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,16,203672717,POINT (-118.34332 46.063985),PACIFICORP,53071920600
KNDC3DLC3P,Walla Walla,Walla Walla,WA,99362,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,237827138,POINT (-118.34332 46.063985),PACIFICORP,53071920600
KM8KNDAF3P,Walla Walla,Walla Walla,WA,99362,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,236591232,POINT (-118.34332 46.063985),PACIFICORP,53071920500
7SAYGDEE4P,Walla Walla,Walla Walla,WA,99362,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,237753862,POINT (-118.34332 46.063985),PACIFICORP,53071920500
WVWKP7AU2G,Walla Walla,Walla Walla,WA,99362,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,16,133746364,POINT (-118.34332 46.063985),PACIFICORP,53071920500
5YJSA1E40L,Walla Walla,Walla Walla,WA,99362,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,337,0,16,124384634,POINT (-118.34332 46.063985),PACIFICORP,53071920500
KNDC3DLC2N,Walla Walla,Walla Walla,WA,99362,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,212216448,POINT (-118.34332 46.063985),PACIFICORP,53071920500
1G1FZ6S00K,Walla Walla,Walla Walla,WA,99362,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,16,251005583,POINT (-118.34332 46.063985),PACIFICORP,53071920500
WBY1Z4C53E,Walla Walla,Walla Walla,WA,99362,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,16,350022214,POINT (-118.34332 46.063985),PACIFICORP,53071920302
JTMAB3FV5N,Walla Walla,Walla Walla,WA,99362,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,16,221237936,POINT (-118.34332 46.063985),PACIFICORP,53071920302
3FA6P0SU7F,Walla Walla,Walla Walla,WA,99362,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,16,194807693,POINT (-118.34332 46.063985),PACIFICORP,53071920301
5YJSA1E27H,Walla Walla,Walla Walla,WA,99362,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,16,9455141,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJ3E1EC7N,Walla Walla,Walla Walla,WA,99362,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,196724419,POINT (-118.34332 46.063985),PACIFICORP,53071920200
3FMTK1RM3M,Walla Walla,Walla Walla,WA,99362,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,210058131,POINT (-118.34332 46.063985),PACIFICORP,53071920200
1G1RA6S56H,Walla Walla,Walla Walla,WA,99362,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,16,163296108,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJXCBE24L,Walla Walla,Walla Walla,WA,99362,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,16,220561386,POINT (-118.34332 46.063985),PACIFICORP,53071920200
7SAYGDEE1P,Walla Walla,Walla Walla,WA,99362,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,251419591,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJ3E1EB3N,Walla Walla,Walla Walla,WA,99362,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,218708724,POINT (-118.34332 46.063985),PACIFICORP,53071920200
JTMFB3FV8P,Walla Walla,Walla Walla,WA,99362,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,16,252245752,POINT (-118.34332 46.063985),PACIFICORP,53071920200
7SAYGDEF9N,Walla Walla,Walla Walla,WA,99362,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,214811432,POINT (-118.34332 46.063985),PACIFICORP,53071920200
1G1RD6E42E,Walla Walla,Walla Walla,WA,99362,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,16,123293173,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJ3E1EBXJ,Walla Walla,Walla Walla,WA,99362,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,16,224612489,POINT (-118.34332 46.063985),PACIFICORP,53071920200
7SAYGDEF6N,Walla Walla,Walla Walla,WA,99362,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,213455392,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5UXKT0C58J,Walla Walla,Walla Walla,WA,99362,2018,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,16,198930182,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJSA1E13G,Walla Walla,Walla Walla,WA,99362,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,16,122152131,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5UXTA6C0XM,Walla Walla,Walla Walla,WA,99362,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,16,169418504,POINT (-118.34332 46.063985),PACIFICORP,53071920200
1FADP5CU5D,Walla Walla,Walla Walla,WA,99362,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,16,210611110,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJYGDEE1M,Walla Walla,Walla Walla,WA,99362,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,172218042,POINT (-118.34332 46.063985),PACIFICORP,53071920200
1G1RC6S50J,Walla Walla,Walla Walla,WA,99362,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,16,194525572,POINT (-118.34332 46.063985),PACIFICORP,53071920200
7SAYGDEE5P,Walla Walla,Walla Walla,WA,99362,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,244345664,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJ3E1EB1J,Walla Walla,Walla Walla,WA,99362,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,16,282296612,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5UXTA6C00N,Walla Walla,Walla Walla,WA,99362,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,16,204897983,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJYGDEE6M,Walla Walla,Walla Walla,WA,99362,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,179341564,POINT (-118.34332 46.063985),PACIFICORP,53071920200
3FA6P0SU8E,Walla Walla,Walla Walla,WA,99362,2014,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,16,161158609,POINT (-118.34332 46.063985),PACIFICORP,53071920200
1N4AZ0CP0D,Walla Walla,Walla Walla,WA,99362,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,16,240499010,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJ3E1EB8J,Walla Walla,Walla Walla,WA,99362,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,16,329537113,POINT (-118.34332 46.063985),PACIFICORP,53071920200
7SAYGDEEXP,Walla Walla,Walla Walla,WA,99362,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,235174026,POINT (-118.34332 46.063985),PACIFICORP,53071920200
7SAXCDE55P,Walla Walla,Walla Walla,WA,99362,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,224163348,POINT (-118.34332 46.063985),PACIFICORP,53071920200
3FMTK4SE3N,Walla Walla,Walla Walla,WA,99362,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,196618670,POINT (-118.34332 46.063985),PACIFICORP,53071920200
JTDKARFPXH,Walla Walla,Walla Walla,WA,99362,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,16,185281785,POINT (-118.34332 46.063985),PACIFICORP,53071920200
7SAYGDEE0N,Walla Walla,Walla Walla,WA,99362,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,183495707,POINT (-118.34332 46.063985),PACIFICORP,53071920200
JTDKARFP3K,Walla Walla,Walla Walla,WA,99362,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,16,218044851,POINT (-118.34332 46.063985),PACIFICORP,53071920200
JTMAB3FV1M,Walla Walla,Walla Walla,WA,99362,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,16,186975036,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJ3E1EB8J,Walla Walla,Walla Walla,WA,99362,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,16,147990265,POINT (-118.34332 46.063985),PACIFICORP,53071920200
YV4H60DM0N,Walla Walla,Walla Walla,WA,99362,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,16,199144977,POINT (-118.34332 46.063985),PACIFICORP,53071920200
5YJ3E1EC1N,Walla Walla,Walla Walla,WA,99362,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,203480497,POINT (-118.34332 46.063985),PACIFICORP,53071920200
1N4BZ1CV6N,Walla Walla,Walla Walla,WA,99362,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,228381758,POINT (-118.34332 46.063985),PACIFICORP,53071920200
JTDKN3DP3C,Walla Walla,Walla Walla,WA,99362,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,16,216195339,POINT (-118.34332 46.063985),PACIFICORP,53071920200
JA4J24A57J,Walla Walla,Walla Walla Co,WA,99362,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,16,165654632,POINT (-118.34332 46.063985),PACIFICORP,53071920200
3FMTK3SU0N,Walla Walla,Waitsburg,WA,99361,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,226022751,POINT (-118.15324 46.268335),PACIFICORP,53071920100
1G1FZ6S0XN,Walla Walla,Waitsburg,WA,99361,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,200699733,POINT (-118.15324 46.268335),PACIFICORP,53071920100
1G1FX6S01H,Walla Walla,Waitsburg,WA,99361,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,16,239918129,POINT (-118.15324 46.268335),PACIFICORP,53071920100
5YJYGDEE3L,Walla Walla,Waitsburg,WA,99361,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,16,128898542,POINT (-118.15324 46.268335),PACIFICORP,53071920100
7SAYGDEE3P,Walla Walla,Waitsburg,WA,99361,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,252045034,POINT (-118.15324 46.268335),"BONNEVILLE POWER ADMINISTRATION||PACIFICORP||COLUMBIA RURAL ELEC ASSN, INC",53071920100
KNDJP3AE9G,Walla Walla,Waitsburg,WA,99361,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,16,132370066,POINT (-118.15324 46.268335),PACIFICORP,53071920100
KL8CL6S09E,Walla Walla,Waitsburg,WA,99361,2014,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,0,16,183605481,POINT (-118.15324 46.268335),"BONNEVILLE POWER ADMINISTRATION||COLUMBIA RURAL ELEC ASSN, INC",53071920100
1G1RE6E42E,Walla Walla,Waitsburg,WA,99361,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,16,193990716,POINT (-118.15324 46.268335),PACIFICORP,53071920100
WAUTPBFF3J,Walla Walla,Waitsburg,WA,99361,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,16,335506748,POINT (-118.15324 46.268335),PACIFICORP,53071920100
1G1RD6E44D,Walla Walla,Waitsburg,WA,99361,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,16,157544481,POINT (-118.15324 46.268335),"BONNEVILLE POWER ADMINISTRATION||PACIFICORP||COLUMBIA RURAL ELEC ASSN, INC",53071920100
1G1FX6S09H,Walla Walla,Waitsburg,WA,99361,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,16,114794508,POINT (-118.15324 46.268335),"BONNEVILLE POWER ADMINISTRATION||PACIFICORP||COLUMBIA RURAL ELEC ASSN, INC",53071920100
KNDC3DLC8N,Walla Walla,Walla Walla,WA,99362,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,195218852,POINT (-118.34332 46.063985),PACIFICORP,53071920100
1G1RA6E45D,Walla Walla,Walla Walla,WA,99362,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,16,177806261,POINT (-118.34332 46.063985),"BONNEVILLE POWER ADMINISTRATION||COLUMBIA RURAL ELEC ASSN, INC",53071920100
5YJ3E1EB2J,Walla Walla,Walla Walla,WA,99362,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,16,474745638,POINT (-118.34332 46.063985),PACIFICORP,53071920100
1G1FW6S05H,Walla Walla,Walla Walla,WA,99362,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,16,132413046,POINT (-118.34332 46.063985),"BONNEVILLE POWER ADMINISTRATION||PACIFICORP||COLUMBIA RURAL ELEC ASSN, INC",53071920100
1G1FZ6S09L,Walla Walla,Walla Walla,WA,99362,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,16,104489010,POINT (-118.34332 46.063985),PACIFICORP,53071920100
JTDKARFP6H,Walla Walla,Walla Walla,WA,99362,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,16,248665938,POINT (-118.34332 46.063985),PACIFICORP,53071920100
7SAYGDEE8N,Walla Walla,Walla Walla,WA,99362,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,202669820,POINT (-118.34332 46.063985),PACIFICORP,53071920100
1C4RJYD60N,Walla Walla,Walla Walla,WA,99362,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,16,233671119,POINT (-118.34332 46.063985),PACIFICORP,53071920100
4JGDM4EB7P,Walla Walla,Walla Walla,WA,99362,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,245505438,POINT (-118.34332 46.063985),"BONNEVILLE POWER ADMINISTRATION||PACIFICORP||COLUMBIA RURAL ELEC ASSN, INC",53071920100
1G1FY6S00P,Walla Walla,Walla Walla,WA,99362,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,236683184,POINT (-118.34332 46.063985),"BONNEVILLE POWER ADMINISTRATION||PACIFICORP||COLUMBIA RURAL ELEC ASSN, INC",53071920100
5YJ3E1EB9K,Walla Walla,Walla Walla,WA,99362,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,16,475392928,POINT (-118.34332 46.063985),"BONNEVILLE POWER ADMINISTRATION||PACIFICORP||COLUMBIA RURAL ELEC ASSN, INC",53071920100
1G1RD6E46C,Walla Walla,Walla Walla,WA,99362,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,16,121985545,POINT (-118.34332 46.063985),PACIFICORP,53071920100
WAUUPBFF4H,Walla Walla,Walla Walla,WA,99362,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,16,228755803,POINT (-118.34332 46.063985),PACIFICORP,53071920100
JA4J24A57J,Thurston,Yelm,WA,98597,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,2,204676713,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
KM8KNDAF1P,Thurston,Yelm,WA,98597,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,249769691,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
5YJYGDEE2L,Thurston,Yelm,WA,98597,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,2,125866975,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
KNDCE3LG0K,Thurston,Yelm,WA,98597,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,2,478493809,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
5YJ3E1EB1N,Thurston,Yelm,WA,98597,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,230165449,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
5YJSA1S25F,Thurston,Yelm,WA,98597,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,2,161974606,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
1V2WNPE86P,Thurston,Yelm,WA,98597,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,241530572,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
5YJ3E1EB7N,Thurston,Yelm,WA,98597,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,219224120,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
1N4AZ0CP0D,Thurston,Yelm,WA,98597,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,2,154490080,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
5YJSA1H2XF,Thurston,Yelm,WA,98597,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,2,136715078,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
JTMAB3FV3P,Thurston,Yelm,WA,98597,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,2,245457299,POINT (-122.61023 46.94126),PUGET SOUND ENERGY INC,53067012532
