VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJ3E1EB1J,Whitman,Palouse,WA,99161,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,9,9565657,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
JN1AZ0CPXB,Whitman,Palouse,WA,99161,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,9,222861474,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
1G1FZ6S00P,Whitman,Palouse,WA,99161,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,254133841,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
JTDKARFP5J,Whitman,Palouse,WA,99161,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,9,194246027,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
WVGJNPE27M,Whitman,Palouse,WA,99161,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,256001392,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
5YJXCBE27G,Whitman,Palouse,WA,99161,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,9,235839740,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
5YJ3E1EC8P,Whitman,Palouse,WA,99161,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,233627642,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
KNDJX3AE6G,Whitman,Palouse,WA,99161,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,9,234619542,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
1G1FY6S08K,Whitman,Palouse,WA,99161,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,9,478751857,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
1G1RH6E43E,Whitman,Palouse,WA,99161,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,244957625,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
3FA6P0SU8G,Whitman,Palouse,WA,99161,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,9,100784218,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
JHMZC5F16J,Whitman,Palouse,WA,99161,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,9,216694222,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
7SAYGDEE9N,Whitman,Palouse,WA,99161,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,220905373,POINT (-117.07428 46.91147),AVISTA CORP,53075000700
1G1RA6E40E,Whitman,Pullman,WA,99163,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,109603203,POINT (-117.17912 46.730885),AVISTA CORP,53075000700
7SAYGDEE7P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,228185744,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
7SAYGDEE0N,Whitman,Pullman,WA,99163,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,207116171,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
YV4H60DZXN,Whitman,Pullman,WA,99163,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,9,237946726,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
1FADP5CU7D,Whitman,Pullman,WA,99163,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,9,236190020,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
KNDC3DLC4P,Whitman,Pullman,WA,99163,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,250961987,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
1G1RD6S54G,Whitman,Pullman,WA,99163,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,9,267631402,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
1G1RD6E4XB,Whitman,Pullman,WA,99163,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,9,183081510,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
JN1AZ0CP0B,Whitman,Pullman,WA,99163,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,9,249149526,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
LPSEG3KA4N,Whitman,Pullman,WA,99163,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,204720897,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
1G1RF6E47E,Whitman,Pullman,WA,99163,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,252571462,POINT (-117.17912 46.730885),AVISTA CORP,53075000602
1G1FW6S00H,Whitman,Pullman,WA,99163,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,9,254826848,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
5YJ3E1EB7L,Whitman,Pullman,WA,99163,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,9,229704618,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
KNDPZDAH6P,Whitman,Pullman,WA,99163,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,9,233634250,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
1V2DNPE87P,Whitman,Pullman,WA,99163,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,235357237,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
1C4JJXR66P,Whitman,Pullman,WA,99163,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,9,220449078,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
JTMAB3FVXP,Whitman,Pullman,WA,99163,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,9,251511753,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
1FADP3R49J,Whitman,Pullman,WA,99163,2018,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100,0,9,179159186,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
5YJSA1E28H,Whitman,Pullman,WA,99163,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,9,349866198,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
JN1AZ0CP2C,Whitman,Pullman,WA,99163,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,9,233481370,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
7SAYGDEF7N,Whitman,Pullman,WA,99163,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,196397239,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
1G1FY6S03L,Whitman,Pullman,WA,99163,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,9,233901923,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
JA4T5VA93P,Whitman,Pullman,WA,99163,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,234919891,POINT (-117.17912 46.730885),AVISTA CORP,53075000500
1G1FY6S08L,Whitman,Pullman,WA,99163,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,9,107518155,POINT (-117.17912 46.730885),AVISTA CORP,53075000500
1G1FY6S07L,Whitman,Pullman,WA,99163,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,9,109772736,POINT (-117.17912 46.730885),AVISTA CORP,53075000500
1G1FY6S04K,Whitman,Pullman,WA,99163,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,9,211418994,POINT (-117.17912 46.730885),AVISTA CORP,53075000500
1G1FY6S03K,Whitman,Pullman,WA,99163,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,9,316351276,POINT (-117.17912 46.730885),AVISTA CORP,53075000500
1G1RC6S52G,Whitman,Pullman,WA,99163,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,9,253394186,POINT (-117.17912 46.730885),AVISTA CORP,53075000500
5YJ3E1EB5N,Whitman,Pullman,WA,99163,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,194305317,POINT (-117.17912 46.730885),AVISTA CORP,53075000500
5YJSA1E69M,Whitman,Pullman,WA,99163,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,233937574,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1G1RA6E49E,Whitman,Pullman,WA,99163,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,244127005,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
3FMTK2SU3P,Whitman,Pullman,WA,99163,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,236049516,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1FTVW1EV8P,Whitman,Pullman,WA,99163,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,230825864,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
YV4H60DZ1N,Whitman,Pullman,WA,99163,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,9,229866031,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
7SAYGDEE1P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,253680136,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
YV4BR0DL5N,Whitman,Pullman,WA,99163,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,9,237948175,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
JTMAB3FV8P,Whitman,Pullman,WA,99163,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,9,251358586,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
5YJ3E1EB3K,Whitman,Pullman,WA,99163,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,9,4651076,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
WB523CF03R,Whitman,Pullman,WA,99163,2024,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,245122965,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1FADP5CU3D,Whitman,Pullman,WA,99163,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,9,201830751,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
7SAYGDEE6P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,241364392,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
WVGUNPE2XN,Whitman,Pullman,WA,99163,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,216978933,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1N4BZ0CP0H,Whitman,Pullman,WA,99163,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,9,251270428,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
JN1AZ0CP9C,Whitman,Pullman,WA,99163,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,9,105288564,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
WBY73AW05P,Whitman,Pullman,WA,99163,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,225997677,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
JN1AZ0CP0C,Whitman,Pullman,WA,99163,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,9,154824582,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
3FMTK4SX1P,Whitman,Pullman,WA,99163,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,240776105,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1FADP5CU5E,Whitman,Pullman,WA,99163,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,9,210789470,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
5YJ3E1EB5P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,221182468,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1G1RB6E41F,Whitman,Pullman,WA,99163,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,234848302,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
5YJYGDEE0M,Whitman,Pullman,WA,99163,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,150252847,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1FADP5CU0D,Whitman,Pullman,WA,99163,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,9,169632326,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
2C4RC1N78J,Whitman,Pullman,WA,99163,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,9,193074927,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
3FMTK4SE4M,Whitman,Pullman,WA,99163,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,218826030,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1FADP5CU6G,Whitman,Pullman,WA,99163,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,9,120477612,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
WMW13DJ01N,Whitman,Pullman,WA,99163,2022,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,187325785,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
KNDCC3LG0N,Whitman,Pullman,WA,99163,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,182136783,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1G1FZ6S07K,Whitman,Pullman,WA,99163,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,9,251102043,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
7SAYGDEE5P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,228369256,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1C4JJXN69P,Whitman,Pullman,WA,99163,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,9,251577889,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
3FMTK3SS6N,Whitman,Pullman,WA,99163,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,224432722,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
KNDC4DLC2N,Whitman,Pullman,WA,99163,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,207120098,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
2C4RC1L74N,Whitman,Pullman,WA,99163,2022,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,9,253320840,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
JA4J24A53J,Whitman,Pullman,WA,99163,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,9,260983026,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
JTDKN3DP7D,Whitman,Pullman,WA,99163,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,9,649687,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
7SAYGDEE2P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,228514681,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
WVGGNPE27M,Whitman,Pullman,WA,99163,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,204697965,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1G1FX6S08L,Whitman,Pullman,WA,99163,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,9,147149306,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1G1FX6S00P,Whitman,Pullman,WA,99163,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,256271004,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
JA4J24A52K,Whitman,Pullman,WA,99163,2019,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,9,110009035,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
1N4AZ0CP3E,Whitman,Pullman,WA,99163,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,9,277311121,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
5YJ3E1EB5M,Whitman,Pullman,WA,99163,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,148748533,POINT (-117.17912 46.730885),AVISTA CORP,53075000400
YV4BR0DL6N,Whitman,Pullman,WA,99163,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,9,209541930,POINT (-117.17912 46.730885),AVISTA CORP,53075000300
7SAYGDEE2P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,240208202,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
5YJ3E1EB0K,Whitman,Pullman,WA,99163,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,9,226160903,POINT (-117.17912 46.730885),AVISTA CORP,53075000300
1G1RC6S57G,Whitman,Pullman,WA,99163,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,9,185924497,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
7SAYGDEEXP,Whitman,Pullman,WA,99163,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,249707090,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
1C4RJYC60N,Whitman,Pullman,WA,99163,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,9,238016635,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
5YJ3E1ECXM,Whitman,Pullman,WA,99163,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,148812681,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
1C4RJYC64P,Whitman,Pullman,WA,99163,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,9,245776912,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
1G1RD6E46D,Whitman,Pullman,WA,99163,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,174517626,POINT (-117.17912 46.730885),AVISTA CORP,53075000300
JTJAAAABXP,Whitman,Pullman,WA,99163,2023,LEXUS,RZ 450E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,253158937,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
1FMCU0LZ9N,Whitman,Pullman,WA,99163,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,200792707,POINT (-117.17912 46.730885),AVISTA CORP,53075000300
JTDKARFP5J,Whitman,Pullman,WA,99163,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,9,235568105,POINT (-117.17912 46.730885),AVISTA CORP,53075000300
5YJ3E1EA5J,Whitman,Pullman,WA,99163,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,9,138136155,POINT (-117.17912 46.730885),AVISTA CORP,53075000300
5YJ3E1EA4P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,236639154,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
5YJ3E1EC4P,Whitman,Pullman,WA,99163,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,255381934,POINT (-117.17912 46.730885),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
