VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJ3E1EB5L,Whatcom,Lummi Island,WA,98262,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,42,8168429,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
5YJSA1E25H,Whatcom,Lummi Island,WA,98262,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,42,2346515,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
5YJ3E1EB1L,Whatcom,Lummi Island,WA,98262,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,42,8048057,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
KNDRMDLH0N,Whatcom,Lummi Island,WA,98262,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,42,194411213,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
1N4BZ1DP1L,Whatcom,Lummi Island,WA,98262,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,42,154452217,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
JTDKARFP4L,Whatcom,Lummi Island,WA,98262,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,42,251350179,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
5YJ3E1EBXK,Whatcom,Lummi Island,WA,98262,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,42,477272582,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
5YJYGDEE1M,Whatcom,Lummi Island,WA,98262,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,137066289,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
1G1FY6S09P,Whatcom,Lummi Island,WA,98262,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,224392633,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
5YJ3E1EB0K,Whatcom,Lummi Island,WA,98262,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,42,156780228,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
JN1AZ0CPXC,Whatcom,Lummi Island,WA,98262,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,42,264204286,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
1G1FX6S06N,Whatcom,Lummi Island,WA,98262,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,219833652,POINT (-122.6888403 48.7199947),PUD NO 1 OF WHATCOM COUNTY,53073010900
YV4ED3UR9N,Whatcom,Lynden,WA,98264,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,179289246,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EA9M,Whatcom,Lynden,WA,98264,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,138352021,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1G1RA6S51H,Whatcom,Lynden,WA,98264,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42,209242687,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1N4AZ0CP3D,Whatcom,Lynden,WA,98264,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,42,9304585,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1G1RA6S54H,Whatcom,Lynden,WA,98264,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42,298342404,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1G1RB6E4XD,Whatcom,Lynden,WA,98264,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,42,154920895,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EA7L,Whatcom,Lynden,WA,98264,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,42,127312734,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
KNDC3DLC8N,Whatcom,Lynden,WA,98264,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,224184796,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
7FCTGAAA8P,Whatcom,Lynden,WA,98264,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,237926034,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
WVGUNPE28M,Whatcom,Lynden,WA,98264,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,198395613,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
LPSED3KA0N,Whatcom,Lynden,WA,98264,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,203222638,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EA2L,Whatcom,Lynden,WA,98264,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,42,179005116,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
7SAYGDEE7N,Whatcom,Lynden,WA,98264,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,186886696,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EC0P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,230226167,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
WB523CF01P,Whatcom,Lynden,WA,98264,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,238749500,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
W1N9M0KB1N,Whatcom,Lynden,WA,98264,2022,MERCEDES-BENZ,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,218815124,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1FTVW1EL9P,Whatcom,Lynden,WA,98264,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,238828992,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
7SAYGDEF1P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,244691639,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1C4JJXP68P,Whatcom,Lynden,WA,98264,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,42,234973959,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EC4P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,244178224,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJSA1H18E,Whatcom,Lynden,WA,98264,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,137393364,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1G1RF6E43D,Whatcom,Lynden,WA,98264,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,42,477891123,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1G1RB6S57H,Whatcom,Lynden,WA,98264,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42,238204095,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJYGDEE2L,Whatcom,Lynden,WA,98264,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,42,110157309,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1N4AZ0CP4F,Whatcom,Lynden,WA,98264,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,42,476308010,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
KNDJX3AE8G,Whatcom,Lynden,WA,98264,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,42,226458116,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EB2N,Whatcom,Lynden,WA,98264,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,207135379,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EC5P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,238063115,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EB0N,Whatcom,Lynden,WA,98264,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,209227168,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
7SAYGDEF8P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,250993886,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJYGDEE9L,Whatcom,Lynden,WA,98264,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,42,125981439,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
W1KEG1CB3P,Whatcom,Lynden,WA,98264,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,249606353,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1G1RC6S53H,Whatcom,Lynden,WA,98264,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42,137107351,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EA7P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,236305520,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1C4RJXU62R,Whatcom,Lynden,WA,98264,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,42,251875298,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
KMUKEDTB5P,Whatcom,Lynden,WA,98264,2023,GENESIS,GV60,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,235914444,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJ3E1EB0M,Whatcom,Lynden,WA,98264,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,134985574,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
KM8K23AG7P,Whatcom,Lynden,WA,98264,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,233594952,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
KM8K33AG9M,Whatcom,Lynden,WA,98264,2021,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,166134223,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
5YJYGDEE4M,Whatcom,Lynden,WA,98264,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,180926189,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
7SAYGDEF9P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,230877027,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600
5YJ3E1EB7P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,253686464,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600
WVGRMPE27N,Whatcom,Lynden,WA,98264,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,219773564,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600
KNDCC3LG6M,Whatcom,Lynden,WA,98264,2021,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,166571660,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600
WA1AAAGE5N,Whatcom,Lynden,WA,98264,2022,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,225719147,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600
5YJ3E1EA7K,Whatcom,Lynden,WA,98264,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,42,303536159,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
5YJ3E1EB8J,Whatcom,Lynden,WA,98264,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,42,185967638,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
5UXKT0C54J,Whatcom,Lynden,WA,98264,2018,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,42,264608312,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
KNDRJDLHXN,Whatcom,Lynden,WA,98264,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,42,207292375,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
5YJ3E1EA6J,Whatcom,Lynden,WA,98264,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,42,349795806,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
WDC0G5EB1K,Whatcom,Lynden,WA,98264,2019,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,10,0,42,186891358,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
5YJYGDEE2M,Whatcom,Lynden,WA,98264,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,161791570,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
1G1RD6S58H,Whatcom,Lynden,WA,98264,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42,228733543,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
1FADP5CU5E,Whatcom,Lynden,WA,98264,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,42,349007144,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
7SAYGDEE2P,Whatcom,Lynden,WA,98264,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,244128804,POINT (-122.4584536 48.9461196),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
