VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1G1FZ6S07N,Whitman,Colfax,WA,99111,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,224645746,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000800
5YJXCDE25J,Whitman,Colfax,WA,99111,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,9,211666717,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000800
1G1RC6S59J,Whitman,Colfax,WA,99111,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,9,241144417,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000800
KM8KRDAF1P,Whitman,Colfax,WA,99111,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,228254638,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000800
5YJ3E1EB9J,Whitman,Colfax,WA,99111,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,9,475924753,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000800
5YJ3E1EA1P,Whitman,Colfax,WA,99111,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,226006833,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000800
JTDKARFP6J,Whitman,Colfax,WA,99111,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,9,350210486,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000800
1G1RC6S59J,Whitman,Colfax,WA,99111,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,9,153912111,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000700
7SAYGDEE6P,Whitman,Colfax,WA,99111,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,228127812,POINT (-117.3631029 46.8783751),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000300
1N4AZ1CV7M,Whatcom,Custer,WA,98240,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,252326539,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010410
7SAYGDEE6N,Whatcom,Custer,WA,98240,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,220264502,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
5YJ3E1EA4P,Whatcom,Custer,WA,98240,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,226044822,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
5YJ3E1EAXM,Whatcom,Custer,WA,98240,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,138373693,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
1N4BZ1CP6K,Whatcom,Custer,WA,98240,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,42,133776940,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
WMEEJ9AA9G,Whatcom,Custer,WA,98240,2016,SMART,FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,0,42,235522535,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
1N4BZ1CP3K,Whatcom,Custer,WA,98240,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,42,107040328,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
1N4AZ1CP1J,Whatcom,Custer,WA,98240,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,42,161097191,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
5LMTJ5DZ5N,Whatcom,Custer,WA,98240,2022,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,0,42,224453743,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
WVWPP7AU0G,Whatcom,Custer,WA,98240,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,42,1979092,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
5YJXCAE44K,Whatcom,Custer,WA,98240,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,42,142645401,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
1G1FX6S02P,Whatcom,Custer,WA,98240,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,227538251,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
1G1RD6E4XE,Whatcom,Custer,WA,98240,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,42,255776538,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
5YJSA1S25F,Whatcom,Custer,WA,98240,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,42,6155992,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
7SAYGDEE9N,Whatcom,Custer,WA,98240,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,196131610,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
1G1FY6S0XL,Whatcom,Custer,WA,98240,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,42,101750120,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
5YJ3E1EBXJ,Whatcom,Custer,WA,98240,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,42,440867675,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
7SAYGDEE9N,Whatcom,Custer,WA,98240,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,199409017,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
WA1F2AFYXL,Whatcom,Custer,WA,98240,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,42,126081238,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010408
5YJSA1H17E,Whatcom,Custer,WA,98240,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,187887465,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010407
1N4BZ1CP6K,Whatcom,Custer,WA,98240,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,42,3292355,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010407
JA4J24A50L,Whatcom,Custer,WA,98240,2020,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,42,148995661,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010407
3FA6P0PU3G,Whatcom,Custer,WA,98240,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,42,241599830,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010407
JN1AZ0CPXB,Whatcom,Custer,WA,98240,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,42,112524009,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010407
KNDC3DLC2N,Whatcom,Custer,WA,98240,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,211421479,POINT (-122.6410958 48.919121),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010407
1N4AZ0CP2D,Whatcom,Deming,WA,98244,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,42,178067256,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
JTMAB3FV9M,Whatcom,Deming,WA,98244,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,42,196481281,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
7SAYGDEE5P,Whatcom,Deming,WA,98244,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,245034268,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
1G1FW6S03H,Whatcom,Deming,WA,98244,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,42,349823351,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
YV4BR0CK4N,Whatcom,Deming,WA,98244,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,42,177631555,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
WA1AAAGE4N,Whatcom,Deming,WA,98244,2022,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,245761008,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
JTDKARFP2K,Whatcom,Deming,WA,98244,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,42,6082534,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
7SAYGDEEXP,Whatcom,Deming,WA,98244,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,238916562,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
KNDCC3LDXK,Whatcom,Deming,WA,98244,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,42,224565666,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
5YJ3E1EB7M,Whatcom,Deming,WA,98244,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,180867557,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
7FCTGAAA3P,Whatcom,Deming,WA,98244,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,251460919,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
1N4AZ0CP5F,Whatcom,Deming,WA,98244,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,42,165482075,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
1N4BZ0CP4G,Whatcom,Deming,WA,98244,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,42,136098819,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
JN1AZ0CP7C,Whatcom,Deming,WA,98244,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,42,224402685,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010103
5YJ3E1EB3P,Whatcom,Deming,WA,98244,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,241418362,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
7PDSGABLXP,Whatcom,Deming,WA,98244,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,245816532,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
WA1LAAGEXK,Whatcom,Deming,WA,98244,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,42,478010732,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1N4AZ0CP7F,Whatcom,Deming,WA,98244,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,42,224743718,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
WA1VAAGE5M,Whatcom,Deming,WA,98244,2021,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,144750665,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
5YJXCDE23J,Whatcom,Deming,WA,98244,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,42,236352728,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
JTDKARFP5H,Whatcom,Deming,WA,98244,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,42,281056163,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
7SAYGAEE1P,Whatcom,Deming,WA,98244,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,237718351,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
5YJSA1CN0D,Whatcom,Deming,WA,98244,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,208381743,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1N4CZ1CV1P,Whatcom,Deming,WA,98244,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,238631900,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1N4AZ0CP6D,Whatcom,Deming,WA,98244,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,42,8676223,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1N4AZ0CP9E,Whatcom,Deming,WA,98244,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,42,117143778,POINT (-122.2147543 48.8233229),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
7SAYGDEE0N,Walla Walla,College Place,WA,99324,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,185662452,POINT (-118.38409 46.043895),PACIFICORP,53071920902
7SAYGDEF9P,Walla Walla,College Place,WA,99324,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,228265488,POINT (-118.38409 46.043895),PACIFICORP,53071920302
1FMCU0EZ9N,Walla Walla,College Place,WA,99324,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,16,203563041,POINT (-118.38409 46.043895),PACIFICORP,53071920302
5YJXCAE27G,Walla Walla,College Place,WA,99324,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,16,186042986,POINT (-118.38409 46.043895),PACIFICORP,53071920302
KNDPZDAH0P,Walla Walla,College Place,WA,99324,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,16,251286969,POINT (-118.38409 46.043895),PACIFICORP,53071920302
1C4JJXR65M,Walla Walla,College Place,WA,99324,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,16,169368496,POINT (-118.38409 46.043895),PACIFICORP,53071920302
1G1RC6S51H,Walla Walla,College Place,WA,99324,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,16,207002610,POINT (-118.38409 46.043895),PACIFICORP,53071920302
JN1AZ0CP3C,Walla Walla,College Place,WA,99324,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,16,242995903,POINT (-118.38409 46.043895),PACIFICORP,53071920302
JTDKN3DP1D,Walla Walla,College Place,WA,99324,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,16,348887024,POINT (-118.38409 46.043895),PACIFICORP,53071920302
JHMZC5F16J,Walla Walla,College Place,WA,99324,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,16,251752021,POINT (-118.38409 46.043895),PACIFICORP,53071920302
1N4AZ0CP8F,Walla Walla,College Place,WA,99324,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,16,101753753,POINT (-118.38409 46.043895),PACIFICORP,53071920302
KM8KRDAF7P,Walla Walla,College Place,WA,99324,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,224624095,POINT (-118.38409 46.043895),PACIFICORP,53071920302
JTDKN3DP3D,Walla Walla,College Place,WA,99324,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,16,177542004,POINT (-118.38409 46.043895),PACIFICORP,53071920302
1N4AZ0CP6F,Walla Walla,College Place,WA,99324,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,16,219488699,POINT (-118.38409 46.043895),PACIFICORP,53071920301
1G1RB6S53J,Walla Walla,College Place,WA,99324,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,16,474024309,POINT (-118.38409 46.043895),PACIFICORP,53071920301
5UXKT0C55G,Walla Walla,College Place,WA,99324,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,16,156022338,POINT (-118.38409 46.043895),PACIFICORP,53071920301
JTMABACA5P,Walla Walla,College Place,WA,99324,2023,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,16,241567252,POINT (-118.38409 46.043895),PACIFICORP,53071920301
