VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1E21J,Yakima,Selah,WA,98942,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,15,171305151,POINT (-120.54188 46.654175),PACIFICORP,53077003400
5YJYGDEE4M,Yakima,Selah,WA,98942,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,137584100,POINT (-120.54188 46.654175),PACIFICORP,53077003400
JTDKARFP4J,Yakima,Selah,WA,98942,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,15,474204377,POINT (-120.54188 46.654175),PACIFICORP,53077003400
5YJSA1V24F,Yakima,Selah,WA,98942,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,15,258112970,POINT (-120.54188 46.654175),PACIFICORP,53077003200
WVWKP7AU6G,Yakima,Selah,WA,98942,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,15,102866466,POINT (-120.54188 46.654175),PACIFICORP,53077003200
KNDPYDAH0P,Yakima,Selah,WA,98942,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,15,211264511,POINT (-120.54188 46.654175),PACIFICORP,53077003200
7SAYGDEF5P,Yakima,Selah,WA,98942,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,224604159,POINT (-120.54188 46.654175),PACIFICORP,53077003200
1G1FY6S00P,Yakima,Selah,WA,98942,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,245765894,POINT (-120.54188 46.654175),PACIFICORP,53077003200
WB523CF03P,Yakima,Selah,WA,98942,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,236290862,POINT (-120.54188 46.654175),PACIFICORP,53077003200
JTMAB3FV2N,Yakima,Selah,WA,98942,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,15,197272204,POINT (-120.54188 46.654175),PACIFICORP,53077003200
1C4RJYC66N,Yakima,Selah,WA,98942,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,15,253964189,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJYGDEE8M,Yakima,Selah,WA,98942,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,236581355,POINT (-120.54188 46.654175),PACIFICORP,53077003200
1V2CMPE88P,Yakima,Selah,WA,98942,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,236596720,POINT (-120.54188 46.654175),PACIFICORP,53077003200
7SAYGAEE2N,Yakima,Selah,WA,98942,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,218937288,POINT (-120.54188 46.654175),PACIFICORP,53077003200
7SAYGDEE6P,Yakima,Selah,WA,98942,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,253365304,POINT (-120.54188 46.654175),PACIFICORP,53077003200
JTDKARFP3H,Yakima,Selah,WA,98942,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,15,350394278,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJ3E1EB4N,Yakima,Selah,WA,98942,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,194414909,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJSA1H23E,Yakima,Selah,WA,98942,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,15,126540459,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJYGAEE6M,Yakima,Selah,WA,98942,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,150244713,POINT (-120.54188 46.654175),PACIFICORP,53077003200
7SAYGAEE2N,Yakima,Selah,WA,98942,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,187613877,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJ3E1EBBJ,Yakima,Selah,WA,98942,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,15,221259888,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJYGDEE1M,Yakima,Selah,WA,98942,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,148496568,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJ3E1EBXL,Yakima,Selah,WA,98942,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,15,110302293,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJ3E1EBXJ,Yakima,Selah,WA,98942,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,15,208450154,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJYGDEE4M,Yakima,Selah,WA,98942,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,137578136,POINT (-120.54188 46.654175),PACIFICORP,53077003200
KL8CL6S00G,Yakima,Selah,WA,98942,2016,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,0,15,477497737,POINT (-120.54188 46.654175),PACIFICORP,53077003200
KNDPZDAH7P,Yakima,Selah,WA,98942,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,15,228463973,POINT (-120.54188 46.654175),PACIFICORP,53077003200
7SAYGDEE0P,Yakima,Selah,WA,98942,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,251145380,POINT (-120.54188 46.654175),PACIFICORP,53077003200
1G1RB6E46C,Yakima,Selah,WA,98942,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,15,101249956,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJ3E1EB7K,Yakima,Selah,WA,98942,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,15,215009826,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJ3E1EBXP,Yakima,Selah,WA,98942,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,251783213,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJXCAE22J,Yakima,Selah,WA,98942,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,15,254955144,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJXCAE25G,Yakima,Selah,WA,98942,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,15,193776600,POINT (-120.54188 46.654175),PACIFICORP,53077003200
7SAYGDEE9P,Yakima,Selah,WA,98942,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,244898517,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJXCDE22L,Yakima,Selah,WA,98942,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,15,103243017,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJSA1E28L,Yakima,Selah,WA,98942,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,15,4591254,POINT (-120.54188 46.654175),PACIFICORP,53077003200
5YJ3E1EB9K,Yakima,Selah,WA,98942,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,15,170947108,POINT (-120.54188 46.654175),PACIFICORP,53077003200
JTDKARFP3J,Yakima,Selah,WA,98942,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,15,475682994,POINT (-120.54188 46.654175),PACIFICORP,53077003100
5YJYGAEE5M,Yakima,Selah,WA,98942,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,224162858,POINT (-120.54188 46.654175),PACIFICORP,53077003100
JTMFB3FV4M,Yakima,Selah,WA,98942,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,15,187055088,POINT (-120.54188 46.654175),PACIFICORP,53077003100
3MW5P9J00N,Yakima,Selah,WA,98942,2022,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,15,178934619,POINT (-120.54188 46.654175),PACIFICORP,53077003100
5YJYGDEE8M,Yakima,Selah,WA,98942,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,133837315,POINT (-120.54188 46.654175),PACIFICORP,53077003100
7SAYGAEEXP,Yakima,Selah,WA,98942,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,228396248,POINT (-120.54188 46.654175),PACIFICORP,53077003100
WA1VABGE3P,Yakima,Selah,WA,98942,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,13,238020471,POINT (-120.54188 46.654175),PACIFICORP,53077003100
1C4JJXR65M,Yakima,Selah,WA,98942,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,15,183340601,POINT (-120.54188 46.654175),PACIFICORP,53077003100
7SAYGDEF2N,Yakima,Selah,WA,98942,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,219542739,POINT (-120.54188 46.654175),PACIFICORP,53077003100
5YJSA1E53N,Yakima,Selah,WA,98942,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,13,218273975,POINT (-120.54188 46.654175),PACIFICORP,53077003100
5YJYGDEE9M,Yakima,Selah,WA,98942,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,254482329,POINT (-120.54188 46.654175),PACIFICORP,53077003100
5YJXCBE26G,Yakima,Selah,WA,98942,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,15,122670621,POINT (-120.54188 46.654175),PACIFICORP,53077003100
1G1RE6E47C,Yakima,Selah,WA,98942,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,15,477578370,POINT (-120.54188 46.654175),PACIFICORP,53077003100
1G1RC6S57H,Yakima,Selah,WA,98942,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,13,104076885,POINT (-120.54188 46.654175),PACIFICORP,53077003100
1FTVW1EL1N,Yakima,Selah,WA,98942,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,220123368,POINT (-120.54188 46.654175),PACIFICORP,53077003100
5YJ3E1EB1N,Yakima,Selah,WA,98942,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,209580794,POINT (-120.54188 46.654175),PACIFICORP,53077003100
JTDKARFPXH,Yakima,Selah,WA,98942,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,13,335011701,POINT (-120.54188 46.654175),PACIFICORP,53077003100
5YJSA1E59N,Yakima,Selah,WA,98942,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,207163491,POINT (-120.54188 46.654175),PACIFICORP,53077003100
1G1FX6S06H,Yakima,Selah,WA,98942,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,14,131340135,POINT (-120.54188 46.654175),PACIFICORP,53077003004
W1KCG4EB6P,Yakima,Selah,WA,98942,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,236513329,POINT (-120.54188 46.654175),PACIFICORP,53077003004
5YJ3E1EA1J,Yakima,Selah,WA,98942,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,13,187284779,POINT (-120.54188 46.654175),PACIFICORP,53077003004
1G1RB6S58J,Yakima,Selah,WA,98942,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,13,474699725,POINT (-120.54188 46.654175),PACIFICORP,53077003004
5YJ3E1EB9J,Yakima,Selah,WA,98942,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,14,252504542,POINT (-120.54188 46.654175),PACIFICORP,53077003004
WBY8P8C0XL,Whitman,Rosalia,WA,99170,2020,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126,0,9,128657651,POINT (-117.369475 47.2369),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000900
5YJ3E1EBXJ,Whitman,Rosalia,WA,99170,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,9,219122242,POINT (-117.369475 47.2369),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000900
1FT6W1EV3N,Whitman,Rosalia,WA,99170,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,228261316,POINT (-117.369475 47.2369),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000900
7SAYGDEE0N,Whitman,Rosalia,WA,99170,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,194288685,POINT (-117.369475 47.2369),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000900
1FTVW1EL3N,Whitman,Rosalia,WA,99170,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,227350539,POINT (-117.369475 47.2369),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000900
2C4RC1N72M,Whitman,Rosalia,WA,99170,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,9,152689050,POINT (-117.369475 47.2369),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000900
5YJ3E1EC7N,Whitman,Rosalia,WA,99170,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,196202828,POINT (-117.369475 47.2369),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53075000900
5YJSA1E60M,Whatcom,Sedro Woolley,WA,98284,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,177753635,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJ3E1EB7N,Whatcom,Sedro Woolley,WA,98284,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,218859014,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
3C3CFFGE6G,Whatcom,Sedro Woolley,WA,98284,2016,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,327894570,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
7SAYGDEE5P,Whatcom,Sedro Woolley,WA,98284,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,231028878,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
KNDRJDLH1N,Whatcom,Sedro Woolley,WA,98284,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,40,203358249,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJYGDEE7M,Whatcom,Sedro Woolley,WA,98284,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,182162529,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
7FCTGAAA1N,Whatcom,Sedro Woolley,WA,98284,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,223665501,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1N4BZ1DV8M,Whatcom,Sedro Woolley,WA,98284,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,152316195,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1G1FY6S0XP,Whatcom,Sedro Woolley,WA,98284,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,228181138,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
KNDC4DLC1N,Whatcom,Sedro Woolley,WA,98284,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,220957677,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1V2DNPE80P,Whatcom,Sedro Woolley,WA,98284,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,241361424,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJ3E1EBXN,Whatcom,Sedro Woolley,WA,98284,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,186752534,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
JN1AZ0CP9C,Whatcom,Sedro Woolley,WA,98284,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,40,340004143,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1G1FW6S07L,Whatcom,Sedro Woolley,WA,98284,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,40,141003509,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
YV4ED3UM4P,Whatcom,Sedro Woolley,WA,98284,2023,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,244275314,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1N4BZ0CP2H,Whatcom,Sedro Woolley,WA,98284,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,40,183793641,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJSA1CG8D,Whatcom,Sedro Woolley,WA,98284,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,115733943,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1G1FY6S09M,Whatcom,Sedro Woolley,WA,98284,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,152745904,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1FADP5FU1H,Whatcom,Sedro Woolley,WA,98284,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,40,348776858,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
KM8K23AG0M,Whatcom,Sedro Woolley,WA,98284,2021,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,148364632,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5UXKT0C58G,Whatcom,Sedro Woolley,WA,98284,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,40,168845631,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
KNAGV4LD0L,Whatcom,Sedro Woolley,WA,98284,2020,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,0,40,136840105,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1G1FY6S04K,Whatcom,Sedro Woolley,WA,98284,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,40,476302046,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
