VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1FTBW9CK8P,Snohomish,Bothell,WA,98012,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,244096891,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
1FTBW9CKXP,Snohomish,Bothell,WA,98012,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,244850161,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
1FTBW9CK6P,Snohomish,Bothell,WA,98012,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,244664549,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
1FTBW9CK6P,Snohomish,Bothell,WA,98012,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,241567406,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
1FTBW9CK4P,Snohomish,Bothell,WA,98012,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,241406602,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
5YJ3E1EC5N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,185331317,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
7SAXCDE57N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,207029567,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
5YJSA1E55N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,193372364,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
YV4BR0DL6K,Snohomish,Bothell,WA,98012,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,1,301600841,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052114
JN1AZ0CP3B,Snohomish,Bothell,WA,98012,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,1,234782082,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
1G1RA6E49C,Snohomish,Bothell,WA,98012,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,1,121746957,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGAEE5N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,207794877,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJYGDEE7M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,179094667,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGAEE4P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,244194436,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB0N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,211304495,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGAEE0P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,229586318,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJYGAEE8M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,161608282,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGAEE4N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,219523447,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
1N4BZ0CPXG,Snohomish,Bothell,WA,98012,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,1,189215379,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EA6P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,224354819,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5UXTA6C00P,Snohomish,Bothell,WA,98012,2023,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,1,224638249,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB5N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,195234819,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
KM8K53AG8M,Snohomish,Bothell,WA,98012,2021,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,161053133,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE0N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,223623669,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB9L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,1,185547610,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE7N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,202222023,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB2J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,1,118221022,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEF7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,219892816,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EA1K,Snohomish,Bothell,WA,98012,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,1,260590326,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,239796189,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEF4N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,207516501,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB0N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,196223268,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE0P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,245869060,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJYGDEE7M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,179423681,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE2P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,241684180,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJSA1H20F,Snohomish,Bothell,WA,98012,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,1,232724670,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEFXN,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,208441523,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEF6N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,208722258,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EA5J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,1,295873308,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EA0J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,1,205169156,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
KM8KRDAF1P,Snohomish,Bothell,WA,98012,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,221137332,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EA4J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,1,235666665,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
1N4AZ1CV2M,Snohomish,Bothell,WA,98012,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,167221211,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
KMHM54AC5P,Snohomish,Bothell,WA,98012,2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,240580637,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEEXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,233940934,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJSA1E45G,Snohomish,Bothell,WA,98012,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,1,477081811,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE8P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,230015929,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB2N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,182714920,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE4N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,219886236,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,229669534,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEEXN,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,203626685,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEF7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,254242285,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
WAUTPBFF4J,Snohomish,Bothell,WA,98012,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,1,475054744,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
YV4BR0CZ0N,Snohomish,Bothell,WA,98012,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,1,195012422,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
KMHM54AC7P,Snohomish,Bothell,WA,98012,2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,236520049,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,249854314,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB0N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,207301783,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB8L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,1,8969194,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
1G1FW6S06M,Snohomish,Bothell,WA,98012,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,224737201,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
1N4AZ1CP5K,Snohomish,Bothell,WA,98012,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,1,285968350,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJXCBE27J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,1,348065357,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EA9L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,1,104548314,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEEXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,227412195,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGAEE2P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,236078552,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEEXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,253475778,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5UXKT0C31H,Snohomish,Bothell,WA,98012,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,1,108226457,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB8L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,1,6107027,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
YV4BR00K3M,Snohomish,Bothell,WA,98012,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,1,153808630,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEF2P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,233739194,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
2C4RC1S7XM,Snohomish,Bothell,WA,98012,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,1,152343936,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE5P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,230238739,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE5P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,233549984,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEEXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,230225383,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJYGDEE1M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,185241661,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE2P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,230072405,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJYGDEE0M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,138960188,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE3P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,240767089,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGAEE4P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,233881259,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
1N4BZ1BVXN,Snohomish,Bothell,WA,98012,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,177797238,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EB7L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,1,104648302,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
1N4AZ1CP7K,Snohomish,Bothell,WA,98012,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,1,8830762,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
YV4H60DL7N,Snohomish,Bothell,WA,98012,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,1,200483643,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE7P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,249836303,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
1N4AZ0CP3F,Snohomish,Bothell,WA,98012,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,1,111593681,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7FCTGAAA6N,Snohomish,Bothell,WA,98012,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,229797956,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAYGDEE1N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,194746506,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
WBY1Z4C5XF,Snohomish,Bothell,WA,98012,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,1,277323497,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
5YJXCAE2XG,Snohomish,Bothell,WA,98012,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,1,347954561,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
7SAXCBE68N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,195328913,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052107
